### BDSIM output created Fri Jun 28 09:34:48 2013
 ####
# PT E[GeV] X[mum] Y[mum] Z[m] Xp[rad] Yp[rad]  
2212 4000 -2223.36 -1264.45 36645 2.73106e-06 -1.0387e-05
2212 4000 -2222.26 -1268.62 36645.4 2.73106e-06 -1.0387e-05
2212 4000 -2219.27 -1279.99 36646.5 2.73106e-06 -1.0387e-05
2212 4000 -2193.4 -1378.38 36656 2.73106e-06 -1.0387e-05
2212 4000 -2168.71 -1472.3 36665 2.73106e-06 -1.0387e-05
2212 4000 -2165.72 -1483.68 36666.1 2.73106e-06 -1.0387e-05
2212 4000 -2164.62 -1487.84 36666.5 2.73106e-06 -1.0387e-05
2212 4000 -2161.63 -1499.22 36667.6 2.73106e-06 -1.0387e-05
2212 4000 -2160.54 -1503.38 36668 2.73106e-06 -1.0387e-05
2212 4000 -2157.54 -1514.76 36669.1 2.73106e-06 -1.0387e-05
2212 4000 -2156.45 -1518.92 36669.5 2.73106e-06 -1.0387e-05
2212 4000 -2153.46 -1530.29 36670.6 2.73106e-06 -1.0387e-05
2212 4000 -2146.29 -1557.56 36673.2 2.73106e-06 -1.0387e-05
2212 4000 -2143.83 -1566.9 36674.1 2.73106e-06 -1.0387e-05
2212 4000 -2127.69 -1628.32 36680 2.73106e-06 -1.0387e-05
2212 4000 -2122.48 -1648.1 36681.9 2.73106e-06 -1.0387e-05
2212 4000 -2118.11 -1664.72 36683.5 2.73106e-06 -1.0387e-05
2212 4000 -2111.01 -1691.72 36686.1 2.73106e-06 -1.0387e-05
2212 4000 -2106.64 -1708.34 36687.7 2.73106e-06 -1.0387e-05
2212 4000 -2103.42 -1720.6 36688.9 2.73106e-06 -1.0387e-05
2212 4000 -2068.97 -1851.62 36701.5 2.73106e-06 -1.0387e-05
2212 4000 -2068.59 -1853.07 36701.7 2.73106e-06 -1.0387e-05
2212 4000 -2068.21 -1854.53 36701.8 2.73106e-06 -1.0387e-05
2212 4000 -2067.83 -1855.98 36701.9 2.73106e-06 -1.0387e-05
2212 4000 -2067.44 -1857.44 36702.1 2.73106e-06 -1.0387e-05
2212 4000 -2064.88 -1867.17 36703 2.73106e-06 -1.0387e-05
2212 4000 -2039.07 -1965.33 36712.5 2.73144e-06 -1.0387e-05
2212 4000 -2032.86 -1988.94 36714.7 2.73144e-06 -1.0387e-05
2212 4000 -1993.8 -2137.47 36729 2.73144e-06 -1.0387e-05
2212 4000 -1961.59 -2259.98 36740.8 2.73144e-06 -1.0387e-05
2212 4000 -1876.28 -2584.4 36772.1 2.73144e-06 -1.0387e-05
2212 4000 -1868.49 -2614 36774.9 2.73144e-06 -1.0387e-05
2212 4000 -1842.68 -2712.16 36784.4 2.73208e-06 -1.0387e-05
2212 4000 -1838.81 -2726.85 36785.8 2.73208e-06 -1.0387e-05
2212 4000 -1836.36 -2736.19 36786.7 2.73208e-06 -1.0387e-05
2212 4000 -1835.82 -2738.24 36786.9 2.73208e-06 -1.0387e-05
2212 4000 -1879.71 -2694.53 36790.3 -2.86736e-05 3.5978e-05
2212 4000 -1908.89 -2657.9 36791.3 -2.86736e-05 3.5978e-05
2212 4000 -1978.11 -2571.05 36793.7 -2.86736e-05 3.5978e-05
2212 4000 -2001.05 -2542.27 36794.5 -2.86736e-05 3.5978e-05
2212 4000 -2023.99 -2513.48 36795.3 -2.86736e-05 3.5978e-05
2212 4000 -2342.27 -2114.13 36806.4 -2.86736e-05 3.5978e-05
2212 4000 -2417.56 -2019.65 36809 -2.86736e-05 3.5978e-05
2212 4000 -2443.94 -1986.55 36810 -2.86736e-05 3.5978e-05
2212 4000 -2582.72 -1812.42 36814.8 -2.86736e-05 3.5978e-05
2212 4000 -2609.1 -1779.32 36815.7 -2.86736e-05 3.5978e-05
2212 4000 -2704.59 -1659.51 36819.1 -2.86736e-05 3.5978e-05
2212 4000 -2727.53 -1630.73 36819.9 -2.86736e-05 3.5978e-05
2212 4000 -2813.95 -1522.29 36822.9 -2.86736e-05 3.5978e-05
2212 4000 -2843.14 -1485.66 36823.9 -2.86736e-05 3.5978e-05
2212 4000 -2851.15 -1408.77 36827.3 2.39856e-05 9.48869e-06
2212 4000 -2846.42 -1406.9 36827.5 2.39856e-05 9.48869e-06
2212 4000 -2824.84 -1398.36 36828.4 2.39856e-05 9.48869e-06
2212 4000 -2765.23 -1374.78 36830.9 2.39856e-05 9.48869e-06
2212 4000 -2692.08 -1345.84 36833.9 2.39856e-05 9.48869e-06
2212 4000 -717.628 -564.752 36916.2 2.39856e-05 9.48869e-06
2212 4000 -653.466 -539.37 36918.9 2.39856e-05 9.48869e-06
2212 4000 -642.121 -534.882 36919.4 2.39856e-05 9.48869e-06
2212 4000 -621.133 -526.579 36920.3 2.39856e-05 9.48869e-06
2212 4000 -556.987 -479.35 36923.7 1.39303e-05 1.81582e-05
2212 4000 -554.355 -475.918 36923.8 1.39303e-05 1.81582e-05
2212 4000 -541.762 -459.503 36924.8 1.39303e-05 1.81582e-05
2212 4000 -533 -448.081 36925.4 1.39303e-05 1.81582e-05
2212 4000 -528.187 -441.808 36925.7 1.39303e-05 1.81582e-05
2212 4000 -523.53 -435.738 36926.1 1.39303e-05 1.81582e-05
2212 4000 -324.282 -176.076 36940.4 1.39366e-05 1.81582e-05
2212 4000 -321.233 -172.103 36940.6 1.39366e-05 1.81582e-05
2212 4000 -319.7 -170.106 36940.7 1.39366e-05 1.81582e-05
2212 4000 -305.335 -151.389 36941.7 1.39366e-05 1.81582e-05
2212 4000 -105.999 108.272 36956 1.39425e-05 1.81581e-05
2212 4000 -102.949 112.244 36956.2 1.39425e-05 1.81581e-05
2212 4000 -101.416 114.242 36956.3 1.39425e-05 1.81581e-05
2212 4000 -89.9269 129.204 36957.2 1.39425e-05 1.81581e-05
2212 4000 -79.5398 142.732 36957.9 1.39425e-05 1.81581e-05
2212 4000 -8.55083 242.401 36962.7 1.52802e-05 2.3868e-05
2212 4000 -5.61703 246.984 36962.9 1.52802e-05 2.3868e-05
2212 4000 8.13515 268.465 36963.8 1.52802e-05 2.3868e-05
2212 4000 23.1174 291.868 36964.8 1.52802e-05 2.3868e-05
2212 4000 28.2248 299.846 36965.1 1.52802e-05 2.3868e-05
2212 4000 246.771 641.158 36979.4 1.52855e-05 2.38679e-05
2212 4000 250.114 646.379 36979.6 1.52855e-05 2.38679e-05
2212 4000 251.796 649.005 36979.8 1.52855e-05 2.38679e-05
2212 4000 267.551 673.606 36980.8 1.52855e-05 2.38679e-05
2212 4000 486.168 1014.92 36995.1 1.52903e-05 2.38678e-05
2212 4000 489.513 1020.14 36995.3 1.52903e-05 2.38678e-05
2212 4000 491.195 1022.76 36995.4 1.52903e-05 2.38678e-05
2212 4000 503.81 1042.46 36996.2 1.52903e-05 2.38678e-05
2212 4000 515.675 1060.98 36997 1.52903e-05 2.38678e-05
2212 4000 560.35 1102.02 36999.4 2.20318e-05 1.0248e-05
2212 4000 568.413 1105.77 36999.8 2.20318e-05 1.0248e-05
2212 4000 661.363 1106.98 37003.2 3.29195e-05 -9.5408e-06
2212 4000 667.585 1105.17 37003.4 3.29195e-05 -9.5408e-06
2212 4000 697.344 1096.55 37004.3 3.29195e-05 -9.5408e-06
2212 4000 729.654 1087.19 37005.3 3.29195e-05 -9.5408e-06
2212 4000 740.658 1084 37005.6 3.29195e-05 -9.5408e-06
2212 4000 1211.43 947.563 37019.9 3.29232e-05 -9.54076e-06
2212 4000 1218.63 945.476 37020.1 3.29232e-05 -9.54076e-06
2212 4000 1222.25 944.427 37020.2 3.29232e-05 -9.54076e-06
2212 4000 1256.19 934.592 37021.2 3.29232e-05 -9.54076e-06
2212 4000 1727.01 798.159 37035.5 3.2926e-05 -9.54073e-06
2212 4000 1734.21 796.072 37035.8 3.2926e-05 -9.54073e-06
2212 4000 1737.83 795.023 37035.9 3.2926e-05 -9.54073e-06
2212 4000 1764.96 787.161 37036.7 3.2926e-05 -9.54073e-06
2212 4000 1789.49 780.054 37037.4 3.2926e-05 -9.54073e-06
2212 4000 1797.36 798.343 37042.2 -2.96927e-05 1.72658e-05
2212 4000 1791.66 801.658 37042.4 -2.96927e-05 1.72658e-05
2212 4000 1764.94 817.197 37043.3 -2.96927e-05 1.72658e-05
2212 4000 1735.83 834.126 37044.3 -2.96927e-05 1.72658e-05
2212 4000 1725.9 839.897 37044.7 -2.96927e-05 1.72658e-05
2212 4000 1301.31 1086.8 37059 -2.96899e-05 1.72658e-05
2212 4000 1294.81 1090.58 37059.2 -2.96899e-05 1.72658e-05
2212 4000 1291.55 1092.47 37059.3 -2.96899e-05 1.72658e-05
2212 4000 1260.94 1110.27 37060.3 -2.96899e-05 1.72658e-05
2212 4000 836.398 1357.17 37074.6 -2.96863e-05 1.72657e-05
2212 4000 829.905 1360.95 37074.8 -2.96863e-05 1.72657e-05
2212 4000 826.639 1362.85 37074.9 -2.96863e-05 1.72657e-05
2212 4000 816.219 1368.91 37075.3 -2.96863e-05 1.72657e-05
2212 4000 436.985 1589.47 37088.1 -2.96863e-05 1.72657e-05
2212 4000 422.944 1597.64 37088.5 -2.96863e-05 1.72657e-05
2212 4000 393.347 1614.85 37089.5 -2.96863e-05 1.72657e-05
2212 4000 316.415 1601.36 37092.6 -2.02888e-05 -2.5909e-05
2212 4000 312.986 1596.99 37092.8 -2.02888e-05 -2.5909e-05
2212 4000 286.588 1563.42 37094.1 -2.03235e-05 -2.57263e-05
2212 4000 282.981 1558.86 37094.3 -2.03235e-05 -2.57263e-05
2212 4000 273.734 1547.17 37094.7 -2.03993e-05 -2.57544e-05
2212 4000 260.536 1530.51 37095.4 -2.03993e-05 -2.57544e-05
2212 4000 251.815 1519.5 37095.8 -2.03993e-05 -2.57544e-05
2212 4000 244.767 1510.6 37096.2 -2.03993e-05 -2.57544e-05
2212 4000 237.949 1501.99 37096.5 -2.03993e-05 -2.57544e-05
2212 4000 -53.7239 1133.7 37110.8 -2.0394e-05 -2.57544e-05
2212 4000 -58.1851 1128.07 37111 -2.0394e-05 -2.57544e-05
2212 4000 -60.4284 1125.23 37111.1 -2.0394e-05 -2.57544e-05
2212 4000 -81.4496 1098.69 37112.1 -2.0394e-05 -2.57544e-05
2212 4000 -373.042 730.4 37126.4 -2.0388e-05 -2.57543e-05
2212 4000 -377.501 724.767 37126.7 -2.0388e-05 -2.57543e-05
2212 4000 -379.744 721.934 37126.8 -2.0388e-05 -2.57543e-05
2212 4000 -393.944 703.996 37127.5 -2.0388e-05 -2.57543e-05
2212 4000 -400.759 695.387 37127.8 -2.0388e-05 -2.57543e-05
2212 4000 -692.263 327.102 37142.1 -2.03815e-05 -2.57542e-05
2212 4000 -696.721 321.468 37142.3 -2.03815e-05 -2.57542e-05
2212 4000 -698.963 318.635 37142.4 -2.03815e-05 -2.57542e-05
2212 4000 -715.758 297.413 37143.3 -2.03815e-05 -2.57542e-05
2212 4000 -727.864 282.116 37143.9 -2.03815e-05 -2.57542e-05
2212 4000 -734.526 273.821 37144.2 -2.12586e-05 -2.60876e-05
2212 4000 -740.861 266.046 37144.5 -2.12586e-05 -2.60876e-05
2212 4000 -774.044 195.581 37147.6 4.34983e-09 -1.97009e-05
2212 4000 -774.043 192.419 37147.7 4.34983e-09 -1.97009e-05
2212 4000 -774.043 183.473 37148.2 -6.71037e-09 -1.97067e-05
2212 4000 -774.048 170.723 37148.8 -6.71037e-09 -1.97067e-05
2212 4000 -774.055 148.981 37149.9 -6.71037e-09 -1.97067e-05
2212 4000 -774.102 -132.824 37164.2 2.23794e-10 -1.97066e-05
2212 4000 -774.102 -137.135 37164.5 2.23795e-10 -1.97066e-05
2212 4000 -774.102 -139.302 37164.6 2.23795e-10 -1.97066e-05
2212 4000 -774.102 -153.028 37165.3 2.23795e-10 -1.97066e-05
2212 4000 -774.102 -159.615 37165.6 2.23795e-10 -1.97066e-05
2212 4000 -774.05 -441.419 37179.9 7.15795e-09 -1.97065e-05
2212 4000 -774.048 -445.73 37180.1 7.15795e-09 -1.97065e-05
2212 4000 -774.048 -447.898 37180.2 7.15795e-09 -1.97065e-05
2212 4000 -774.04 -468.21 37181.3 7.15795e-09 -1.97065e-05
2212 4000 -773.889 -750.013 37195.6 1.40919e-08 -1.97065e-05
2212 4000 -773.886 -754.324 37195.8 1.40919e-08 -1.97065e-05
2212 4000 -773.884 -756.492 37195.9 1.40919e-08 -1.97065e-05
2212 4000 -773.873 -772.73 37196.7 1.40919e-08 -1.97065e-05
2212 4000 -773.864 -784.436 37197.3 1.40919e-08 -1.97065e-05
2212 4000 -773.871 -790.73 37197.6 -5.59489e-08 -1.96352e-05
2212 4000 -773.887 -796.581 37197.9 -5.59489e-08 -1.96352e-05
2212 4000 -806.266 -823.921 37201 -2.09778e-05 2.11857e-06
2212 4000 -809.633 -823.581 37201.2 -2.09778e-05 2.11857e-06
2212 4000 -819.156 -822.631 37201.6 -2.09783e-05 2.07508e-06
2212 4000 -832.729 -821.288 37202.3 -2.09783e-05 2.07508e-06
2212 4000 -841.614 -820.409 37202.7 -2.09783e-05 2.07508e-06
2212 4000 -848.862 -819.692 37203.1 -2.09783e-05 2.07508e-06
2212 4000 -855.874 -818.999 37203.4 -2.09783e-05 2.07508e-06
2212 4000 -1155.81 -789.325 37217.7 -2.0971e-05 2.07508e-06
2212 4000 -1160.4 -788.871 37217.9 -2.0971e-05 2.07508e-06
2212 4000 -1162.71 -788.643 37218 -2.0971e-05 2.07508e-06
2212 4000 -1184.32 -786.504 37219 -2.0971e-05 2.07508e-06
2212 4000 -1484.16 -756.83 37233.3 -2.0963e-05 2.07507e-06
2212 4000 -1488.74 -756.377 37233.6 -2.0963e-05 2.07507e-06
2212 4000 -1491.05 -756.148 37233.7 -2.0963e-05 2.07507e-06
2212 4000 -1505.65 -754.703 37234.4 -2.0963e-05 2.07507e-06
2212 4000 -1512.65 -754.009 37234.7 -2.0963e-05 2.07507e-06
2212 4000 -1812.37 -724.336 37249 -2.09545e-05 2.07506e-06
2212 4000 -1816.95 -723.882 37249.2 -2.09545e-05 2.07506e-06
2212 4000 -1819.26 -723.654 37249.3 -2.09545e-05 2.07506e-06
2212 4000 -1836.52 -721.944 37250.2 -2.09545e-05 2.07506e-06
2212 4000 -1848.97 -720.711 37250.8 -2.09545e-05 2.07506e-06
2212 4000 -1855.68 -720.047 37251.1 -2.09545e-05 2.07506e-06
2212 4000 -1861.92 -719.429 37251.4 -2.09545e-05 2.07506e-06
2212 4000 -1846.09 -744.205 37254.5 3.10907e-05 -1.81746e-05
2212 4000 -1841.1 -747.122 37254.6 3.10907e-05 -1.81746e-05
2212 4000 -1827 -755.359 37255.1 3.10356e-05 -1.81205e-05
2212 4000 -1806.92 -767.083 37255.7 3.10356e-05 -1.81205e-05
2212 4000 -1772.68 -787.074 37256.8 3.10356e-05 -1.81205e-05
2212 4000 -1328.82 -1046.2 37271.1 3.1044e-05 -1.81205e-05
2212 4000 -1322.02 -1050.16 37271.4 3.1044e-05 -1.81205e-05
2212 4000 -1318.61 -1052.15 37271.5 3.1044e-05 -1.81205e-05
2212 4000 -1296.99 -1064.78 37272.2 3.1044e-05 -1.81205e-05
2212 4000 -1286.61 -1070.83 37272.5 3.1044e-05 -1.81205e-05
2212 4000 -842.629 -1329.95 37286.8 3.10514e-05 -1.81204e-05
2212 4000 -835.837 -1333.92 37287 3.10514e-05 -1.81204e-05
2212 4000 -832.421 -1335.91 37287.1 3.10514e-05 -1.81204e-05
2212 4000 -800.415 -1354.59 37288.2 3.10514e-05 -1.81204e-05
2212 4000 -356.331 -1613.71 37302.5 3.1058e-05 -1.81203e-05
2212 4000 -349.537 -1617.67 37302.7 3.1058e-05 -1.81203e-05
2212 4000 -346.121 -1619.67 37302.8 3.1058e-05 -1.81203e-05
2212 4000 -320.529 -1634.6 37303.6 3.1058e-05 -1.81203e-05
2212 4000 -302.081 -1645.36 37304.2 3.1058e-05 -1.81203e-05
2212 4000 -292.142 -1651.16 37304.5 3.1058e-05 -1.81203e-05
2212 4000 -282.887 -1656.56 37304.8 3.1058e-05 -1.81203e-05
2212 4000 -197.047 -1643.97 37307.9 2.47035e-05 2.61863e-05
2212 4000 -193.082 -1639.77 37308.1 2.47035e-05 2.61863e-05
2212 4000 -181.888 -1627.89 37308.5 2.46178e-05 2.61663e-05
2212 4000 -165.961 -1610.96 37309.2 2.46178e-05 2.61663e-05
2212 4000 -147.03 -1590.83 37309.9 2.46178e-05 2.61663e-05
2212 4000 -138.801 -1582.09 37310.3 2.46178e-05 2.61663e-05
2212 4000 213.275 -1207.91 37324.6 2.46233e-05 2.61662e-05
2212 4000 218.662 -1202.19 37324.8 2.46233e-05 2.61662e-05
2212 4000 221.37 -1199.31 37324.9 2.46233e-05 2.61662e-05
2212 4000 246.751 -1172.34 37325.9 2.46233e-05 2.61662e-05
2212 4000 598.898 -798.162 37340.2 2.46281e-05 2.61661e-05
2212 4000 604.286 -792.439 37340.5 2.46281e-05 2.61661e-05
2212 4000 606.995 -789.56 37340.6 2.46281e-05 2.61661e-05
2212 4000 624.148 -771.336 37341.3 2.46281e-05 2.61661e-05
2212 4000 632.38 -762.59 37341.6 2.46281e-05 2.61661e-05
2212 4000 984.589 -388.415 37355.9 2.46321e-05 2.6166e-05
2212 4000 989.977 -382.691 37356.1 2.46321e-05 2.6166e-05
2212 4000 992.687 -379.813 37356.2 2.46321e-05 2.6166e-05
2212 4000 1012.98 -358.252 37357.1 2.46321e-05 2.6166e-05
2212 4000 1027.62 -342.71 37357.6 2.46321e-05 2.6166e-05
2212 4000 1035.5 -334.336 37358 2.46321e-05 2.6166e-05
2212 4000 1042.84 -326.539 37358.3 2.46321e-05 2.6166e-05
2212 4000 1073.38 -258.459 37361.4 -5.0708e-06 1.80724e-05
2212 4000 1072.56 -255.558 37361.5 -5.0708e-06 1.80724e-05
2212 4000 1070.26 -247.356 37362 -5.09209e-06 1.80618e-05
2212 4000 1066.96 -235.67 37362.6 -5.09209e-06 1.80618e-05
2212 4000 1061.35 -215.744 37363.7 -5.09209e-06 1.80618e-05
2212 4000 988.551 42.5401 37378 -5.08843e-06 1.80617e-05
2212 4000 987.438 46.4912 37378.3 -5.08843e-06 1.80617e-05
2212 4000 986.878 48.478 37378.4 -5.08843e-06 1.80617e-05
2212 4000 983.334 61.058 37379.1 -5.08843e-06 1.80617e-05
2212 4000 981.633 67.0952 37379.4 -5.08843e-06 1.80617e-05
2212 4000 908.893 325.378 37393.7 -5.08462e-06 1.80617e-05
2212 4000 907.78 329.329 37393.9 -5.08462e-06 1.80617e-05
2212 4000 907.221 331.316 37394 -5.08462e-06 1.80617e-05
2212 4000 901.98 349.933 37395.1 -5.08462e-06 1.80617e-05
2212 4000 829.295 608.215 37409.4 -5.08067e-06 1.80616e-05
2212 4000 828.184 612.166 37409.6 -5.08067e-06 1.80616e-05
2212 4000 827.625 614.152 37409.7 -5.08067e-06 1.80616e-05
2212 4000 823.439 629.035 37410.5 -5.08067e-06 1.80616e-05
2212 4000 820.421 639.764 37411.1 -5.08067e-06 1.80616e-05
2212 4000 818.795 645.544 37411.4 -5.08067e-06 1.80616e-05
2212 4000 817.281 650.926 37411.7 -5.08067e-06 1.80616e-05
2212 4000 835.323 679.432 37414.8 1.68005e-05 2.02781e-07
2212 4000 838.019 679.465 37415 1.68005e-05 2.02781e-07
2212 4000 845.65 679.547 37415.4 1.68085e-05 1.65667e-07
2212 4000 856.525 679.654 37416.1 1.68085e-05 1.65667e-07
2212 4000 869.451 679.781 37416.8 1.68085e-05 1.65667e-07
2212 4000 875.069 679.837 37417.2 1.68085e-05 1.65667e-07
2212 4000 1115.45 682.206 37431.5 1.68122e-05 1.65667e-07
2212 4000 1119.13 682.242 37431.7 1.68122e-05 1.65667e-07
2212 4000 1120.98 682.26 37431.8 1.68122e-05 1.65667e-07
2212 4000 1138.31 682.431 37432.8 1.68122e-05 1.65667e-07
2212 4000 1378.74 684.8 37447.1 1.68154e-05 1.65666e-07
2212 4000 1382.42 684.836 37447.4 1.68154e-05 1.65666e-07
2212 4000 1384.27 684.855 37447.5 1.68154e-05 1.65666e-07
2212 4000 1395.98 684.97 37448.2 1.68154e-05 1.65666e-07
2212 4000 1401.6 685.025 37448.5 1.68154e-05 1.65666e-07
2212 4000 1642.08 687.394 37462.8 1.68182e-05 1.65665e-07
2212 4000 1645.76 687.431 37463 1.68182e-05 1.65665e-07
2212 4000 1647.61 687.449 37463.1 1.68182e-05 1.65665e-07
2212 4000 1661.47 687.585 37464 1.68182e-05 1.65665e-07
2212 4000 1671.46 687.684 37464.5 1.68182e-05 1.65665e-07
2212 4000 1676.84 687.737 37464.9 1.68182e-05 1.65665e-07
2212 4000 1681.85 687.786 37465.2 1.68182e-05 1.65665e-07
2212 4000 1661.11 718.232 37468.3 -3.01031e-05 1.96182e-05
2212 4000 1656.28 721.381 37468.4 -3.01031e-05 1.96182e-05
2212 4000 1642.6 730.3 37468.9 -3.01463e-05 1.96652e-05
2212 4000 1623.1 743.024 37469.5 -3.01463e-05 1.96652e-05
2212 4000 1589.84 764.719 37470.6 -3.01463e-05 1.96652e-05
2212 4000 1158.76 1045.93 37484.9 -3.01433e-05 1.96651e-05
2212 4000 1152.17 1050.23 37485.1 -3.01433e-05 1.96651e-05
2212 4000 1148.85 1052.4 37485.3 -3.01433e-05 1.96651e-05
2212 4000 1127.86 1066.09 37486 -3.01433e-05 1.96651e-05
2212 4000 1117.78 1072.67 37486.3 -3.01433e-05 1.96651e-05
2212 4000 686.755 1353.88 37500.6 -3.01394e-05 1.9665e-05
2212 4000 680.162 1358.18 37500.8 -3.01394e-05 1.9665e-05
2212 4000 676.846 1360.34 37500.9 -3.01394e-05 1.9665e-05
2212 4000 645.78 1380.61 37501.9 -3.01394e-05 1.9665e-05
2212 4000 214.818 1661.82 37516.2 -3.01347e-05 1.9665e-05
2212 4000 208.226 1666.12 37516.5 -3.01347e-05 1.9665e-05
2212 4000 204.911 1668.29 37516.6 -3.01347e-05 1.9665e-05
2212 4000 180.08 1684.49 37517.4 -3.01347e-05 1.9665e-05
2212 4000 162.18 1696.17 37518 -3.01347e-05 1.9665e-05
2212 4000 152.537 1702.46 37518.3 -3.01347e-05 1.9665e-05
2212 4000 143.557 1708.32 37518.6 -3.01347e-05 1.9665e-05
2212 4000 54.8219 1698.33 37521.7 -2.7508e-05 -2.60663e-05
2212 4000 50.4069 1694.15 37521.9 -2.7508e-05 -2.60663e-05
2212 4000 37.8943 1682.31 37522.3 -2.76006e-05 -2.60712e-05
2212 4000 20.0367 1665.45 37523 -2.76006e-05 -2.60712e-05
2212 4000 -1.18821 1645.4 37523.7 -2.76006e-05 -2.60712e-05
2212 4000 -10.4138 1636.68 37524.1 -2.76006e-05 -2.60712e-05
2212 4000 -405.061 1263.86 37538.4 -2.75947e-05 -2.60711e-05
2212 4000 -411.098 1258.16 37538.6 -2.75947e-05 -2.60711e-05
2212 4000 -414.133 1255.29 37538.7 -2.75947e-05 -2.60711e-05
2212 4000 -442.577 1228.42 37539.7 -2.75947e-05 -2.60711e-05
2212 4000 -837.135 855.604 37554 -2.75881e-05 -2.6071e-05
2212 4000 -843.17 849.901 37554.3 -2.75881e-05 -2.6071e-05
2212 4000 -846.205 847.033 37554.4 -2.75881e-05 -2.6071e-05
2212 4000 -865.42 828.875 37555.1 -2.75881e-05 -2.6071e-05
2212 4000 -874.641 820.16 37555.4 -2.75881e-05 -2.6071e-05
2212 4000 -1269.1 447.345 37569.7 -2.75806e-05 -2.6071e-05
2212 4000 -1275.13 441.642 37569.9 -2.75806e-05 -2.6071e-05
2212 4000 -1278.17 438.774 37570 -2.75806e-05 -2.6071e-05
2212 4000 -1300.89 417.291 37570.8 -2.75806e-05 -2.6071e-05
2212 4000 -1317.28 401.805 37571.4 -2.75806e-05 -2.6071e-05
2212 4000 -1326.1 393.463 37571.8 -2.75806e-05 -2.6071e-05
2212 4000 -1334.32 385.693 37572.1 -2.75806e-05 -2.6071e-05
2212 4000 -1361.37 320.486 37575.2 1.02557e-05 -1.63008e-05
2212 4000 -1359.72 317.87 37575.3 1.02557e-05 -1.63008e-05
2212 4000 -1355.07 310.465 37575.8 1.02215e-05 -1.63176e-05
2212 4000 -1348.46 299.907 37576.4 1.02215e-05 -1.63176e-05
2212 4000 -1337.18 281.905 37577.5 1.02215e-05 -1.63176e-05
2212 4000 -1190.96 48.5631 37591.8 1.02293e-05 -1.63175e-05
2212 4000 -1188.72 44.9936 37592 1.02293e-05 -1.63175e-05
2212 4000 -1187.6 43.1987 37592.2 1.02293e-05 -1.63175e-05
2212 4000 -1180.48 31.8335 37592.9 1.02293e-05 -1.63175e-05
2212 4000 -1177.06 26.3793 37593.2 1.02293e-05 -1.63175e-05
2212 4000 -1030.72 -206.961 37607.5 1.02368e-05 -1.63175e-05
2212 4000 -1028.48 -210.531 37607.7 1.02368e-05 -1.63175e-05
2212 4000 -1027.36 -212.326 37607.8 1.02368e-05 -1.63175e-05
2212 4000 -1016.81 -229.145 37608.8 1.02368e-05 -1.63175e-05
2212 4000 -870.369 -462.485 37623.1 1.02441e-05 -1.63174e-05
2212 4000 -868.128 -466.054 37623.4 1.02441e-05 -1.63174e-05
2212 4000 -867.001 -467.849 37623.5 1.02441e-05 -1.63174e-05
2212 4000 -858.56 -481.295 37624.3 1.02441e-05 -1.63174e-05
2212 4000 -852.475 -490.988 37624.9 1.02441e-05 -1.63174e-05
2212 4000 -849.197 -496.209 37625.2 1.02441e-05 -1.63174e-05
2212 4000 -846.144 -501.072 37625.5 1.02441e-05 -1.63174e-05
2212 4000 -849.158 -530.396 37628.6 -1.22024e-05 -2.47094e-06
2212 4000 -851.117 -530.793 37628.8 -1.22024e-05 -2.47094e-06
2212 4000 -856.652 -531.922 37629.2 -1.21879e-05 -2.50037e-06
2212 4000 -864.537 -533.54 37629.9 -1.21879e-05 -2.50037e-06
2212 4000 -873.91 -535.463 37630.6 -1.21879e-05 -2.50037e-06
2212 4000 -877.983 -536.299 37631 -1.21879e-05 -2.50037e-06
2212 4000 -1052.22 -572.054 37645.3 -1.21806e-05 -2.50037e-06
2212 4000 -1054.88 -572.601 37645.5 -1.21806e-05 -2.50037e-06
2212 4000 -1056.22 -572.876 37645.6 -1.21806e-05 -2.50037e-06
2212 4000 -1068.78 -575.453 37646.6 -1.21806e-05 -2.50037e-06
2212 4000 -1242.91 -611.208 37660.9 -1.2173e-05 -2.50036e-06
2212 4000 -1245.57 -611.755 37661.2 -1.2173e-05 -2.50036e-06
2212 4000 -1246.91 -612.03 37661.3 -1.2173e-05 -2.50036e-06
2212 4000 -1255.39 -613.772 37662 -1.2173e-05 -2.50036e-06
2212 4000 -1259.46 -614.608 37662.3 -1.2173e-05 -2.50036e-06
2212 4000 -1433.48 -650.363 37676.6 -1.2165e-05 -2.50035e-06
2212 4000 -1436.14 -650.91 37676.8 -1.2165e-05 -2.50035e-06
2212 4000 -1437.48 -651.185 37676.9 -1.2165e-05 -2.50035e-06
2212 4000 -1447.5 -653.245 37677.7 -1.2165e-05 -2.50035e-06
2212 4000 -1454.69 -654.723 37678.3 -1.2165e-05 -2.50035e-06
2212 4000 -1458.59 -655.523 37678.7 -1.2165e-05 -2.50035e-06
2212 4000 -1462.25 -656.275 37679 -1.2165e-05 -2.50035e-06
2212 4000 -1436.71 -692.693 37682.1 2.85242e-05 -2.11636e-05
2212 4000 -1432.13 -696.089 37682.2 2.85242e-05 -2.11636e-05
2212 4000 -1419.18 -705.687 37682.7 2.84939e-05 -2.11244e-05
2212 4000 -1400.75 -719.355 37683.3 2.84939e-05 -2.11244e-05
2212 4000 -1369.31 -742.66 37684.4 2.84939e-05 -2.11244e-05
2212 4000 -961.796 -1044.74 37698.7 2.85015e-05 -2.11243e-05
